N° FASE de l'établissement,Nom d'établissement,Numéro BCE de l'établissement,Type d'enseignement,Niveau,Genre,Réseau,Adresse de l'établissement,code_postal_de_l_etablissement,Localité de l'établissement,Commune de l'établissement,Bassin,arrondissement_administratif,N° FASE de l'implantation,Adresse de l'implantation,Code postal de l'implantation,Localité de l'implantation,Commune de l'implantation,Latitude,Longitude,N° FASE du PO,Nom du PO,Numéro BCE du PO,Adresse du PO,Code postal du PO,Localité du PO,Commune du PO,pointgeo
5416.0,CEFA - ATHENEE PROVINCIAL LEUZE-EN-HAINAUT,2167303464,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue du Rempart 16,7900,LEUZE-EN-HAINAUT,Leuze-en-Hainaut,Wallonie Picarde,Tournai-Mouscron,6706.0,Rue Saint-Eleuthère 16,7500,TOURNAI,Tournai,50.6119456,3.3769532,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.6119456, 3.3769532"
5416.0,CEFA - ATHENEE PROVINCIAL LEUZE-EN-HAINAUT,2167303464,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue du Rempart 16,7900,LEUZE-EN-HAINAUT,Leuze-en-Hainaut,Wallonie Picarde,Tournai-Mouscron,6995.0,Boulevard Léopold 92B,7500,TOURNAI,Tournai,50.6101853,3.3769763,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.6101853, 3.3769763"
5416.0,CEFA - ATHENEE PROVINCIAL LEUZE-EN-HAINAUT,2167303464,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue du Rempart 16,7900,LEUZE-EN-HAINAUT,Leuze-en-Hainaut,Wallonie Picarde,Tournai-Mouscron,9295.0,Rue du Rempart 16,7900,LEUZE-EN-HAINAUT,Leuze-en-Hainaut,50.5991646,3.621009,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.5991646, 3.621009"
5418.0,CEFA - UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE,2168091144,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Boulevard Gustave Roullier 1,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,7006.0,Boulevard Gustave Roullier 1,6000,CHARLEROI,Charleroi,50.4172483,4.4484222,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4172483, 4.4484222"
5418.0,CEFA - UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE,2168091144,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Boulevard Gustave Roullier 1,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,7376.0,Rue du Puits Communal 114,6240,FARCIENNES,Farciennes,50.4285639,4.5452116,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4285639, 4.5452116"
5418.0,CEFA - UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE,2168091144,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Boulevard Gustave Roullier 1,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,7377.0,Rue de Namur 94,6041,GOSSELIES,Charleroi,50.4704739,4.4372729,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4704739, 4.4372729"
5418.0,CEFA - UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE,2168091144,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Boulevard Gustave Roullier 1,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,7378.0,Rue Henin 30,6240,FARCIENNES,Farciennes,50.427202,4.5477782,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.427202, 4.5477782"
5418.0,CEFA - UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE,2168091144,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Boulevard Gustave Roullier 1,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,9804.0,Rue de la Broucheterre 52 B,6000,CHARLEROI,Charleroi,50.4200925,4.4431482,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4200925, 4.4431482"
5419.0,"CEFA - Centre éducatif communal secondaire ""Charleroi""",2169344127,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Lodelinsart 200,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,1796.0,Rue du Lion Belge 76,6010,COUILLET,Charleroi,50.3891165,4.4650454,1137.0,Ville de Charleroi,207310774,Place Charles II 11,6000,CHARLEROI,Charleroi,"50.3891165, 4.4650454"
5419.0,"CEFA - Centre éducatif communal secondaire ""Charleroi""",2169344127,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Lodelinsart 200,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,8365.0,Avenue du Millénaire 70,6041,GOSSELIES,Charleroi,50.4706992,4.4232867,1137.0,Ville de Charleroi,207310774,Place Charles II 11,6000,CHARLEROI,Charleroi,"50.4706992, 4.4232867"
5419.0,"CEFA - Centre éducatif communal secondaire ""Charleroi""",2169344127,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Lodelinsart 200,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,11027.0,Rue des Forgerons 106,6001,MARCINELLE,Charleroi,50.3922691,4.4541745,1137.0,Ville de Charleroi,207310774,Place Charles II 11,6000,CHARLEROI,Charleroi,"50.3922691, 4.4541745"
5419.0,"CEFA - Centre éducatif communal secondaire ""Charleroi""",2169344127,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Lodelinsart 200,6000,CHARLEROI,Charleroi,Hainaut Sud,Charleroi,10178.0,Rue de Lodelinsart 200,6000,CHARLEROI,Charleroi,50.4251247,4.4495871,1137.0,Ville de Charleroi,207310774,Place Charles II 11,6000,CHARLEROI,Charleroi,"50.4251247, 4.4495871"
542.0,INSTITUT DON BOSCO,2167080265,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,Avenue du Val d'Or 90 D,1150,WOLUWE-SAINT-PIERRE,Woluwe-Saint-Pierre,Bruxelles,Bruxelles-Capitale,974.0,Avenue du Val d'Or 90 D,1150,WOLUWE-SAINT-PIERRE,Woluwe-Saint-Pierre,50.8384034,4.4244432,184.0,Centre Scolaire Don Bosco,436401218,Avenue du Val d'Or 90,1150,WOLUWE-SAINT-PIERRE,Woluwe-Saint-Pierre,"50.8384034, 4.4244432"
542.0,INSTITUT DON BOSCO,2167080265,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Avenue du Val d'Or 90 D,1150,WOLUWE-SAINT-PIERRE,Woluwe-Saint-Pierre,Bruxelles,Bruxelles-Capitale,8994.0,Avenue du Val d'Or 90 D,1150,WOLUWE-SAINT-PIERRE,Woluwe-Saint-Pierre,50.8384034,4.4244432,184.0,Centre Scolaire Don Bosco,436401218,Avenue du Val d'Or 90,1150,WOLUWE-SAINT-PIERRE,Woluwe-Saint-Pierre,"50.8384034, 4.4244432"
5420.0,CEFA - COLLEGE SAINT-HENRI,2151191071,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Avenue Royale 50,7700,MOUSCRON,Mouscron,Wallonie Picarde,Tournai-Mouscron,10201.0,Rue Romaine 40,7780,COMINES,Comines-Warneton,50.7771108,2.9930468,246.0,Collège technique Saint-Henri,406607568,Avenue Royale 50,7700,MOUSCRON,Mouscron,"50.7771108, 2.9930468"
5420.0,CEFA - COLLEGE SAINT-HENRI,2151191071,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Avenue Royale 50,7700,MOUSCRON,Mouscron,Wallonie Picarde,Tournai-Mouscron,6989.0,Rue de l'Eglise 6,7783,BIZET,Comines-Warneton,50.7076681,2.8840464,246.0,Collège technique Saint-Henri,406607568,Avenue Royale 50,7700,MOUSCRON,Mouscron,"50.7076681, 2.8840464"
5420.0,CEFA - COLLEGE SAINT-HENRI,2151191071,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Avenue Royale 50,7700,MOUSCRON,Mouscron,Wallonie Picarde,Tournai-Mouscron,2676.0,Avenue Royale 50,7700,MOUSCRON,Mouscron,50.7465883,3.2211828,246.0,Collège technique Saint-Henri,406607568,Avenue Royale 50,7700,MOUSCRON,Mouscron,"50.7465883, 3.2211828"
5420.0,CEFA - COLLEGE SAINT-HENRI,2151191071,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Avenue Royale 50,7700,MOUSCRON,Mouscron,Wallonie Picarde,Tournai-Mouscron,7554.0,Rue Montgomery 71,7540,KAIN,Tournai,50.6291975,3.3870989,246.0,Collège technique Saint-Henri,406607568,Avenue Royale 50,7700,MOUSCRON,Mouscron,"50.6291975, 3.3870989"
5420.0,CEFA - COLLEGE SAINT-HENRI,2151191071,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Avenue Royale 50,7700,MOUSCRON,Mouscron,Wallonie Picarde,Tournai-Mouscron,6988.0,Rue du Commerce 21,7780,COMINES-WARNETON,Comines-Warneton,50.7728091,3.0045408,246.0,Collège technique Saint-Henri,406607568,Avenue Royale 50,7700,MOUSCRON,Mouscron,"50.7728091, 3.0045408"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,10022.0,Rue du Parc 20,7160,CHAPELLE-LEZ-HERLAIMONT,Chapelle-lez-Herlaimont,50.4693272,4.2827735,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4693272, 4.2827735"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,10023.0,Rue Cognebeau 52 B,7060,SOIGNIES,Soignies,50.5769064,4.0643427,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.5769064, 4.0643427"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,11129.0,Rue de la Station 59,7060,SOIGNIES,Soignies,50.5757482,4.0695005,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.5757482, 4.0695005"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,10024.0,Rue Belle Tête 19,7190,ECAUSSINNES,Ecaussinnes,50.5637247,4.1508708,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.5637247, 4.1508708"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,10080.0,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,50.4688015,4.1859637,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4688015, 4.1859637"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,10081.0,Rue Hector Denis 2,7100,LA LOUVIERE,La Louvière,50.4787232,4.1947071,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4787232, 4.1947071"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,2848.0,Rue Paul Pastur 1,7100,LA LOUVIERE,La Louvière,50.4781427,4.1939783,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4781427, 4.1939783"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,8194.0,Rue Dufonteny 40,7141,CARNIERES,Morlanwelz,50.4403028,4.2523253,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4403028, 4.2523253"
5421.0,CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ,2167241009,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Bonne Espérance 1,7100,LA LOUVIERE,La Louvière,Hainaut Centre,La Louvière,10709.0,Avenue de Scailmont 56,7170,MANAGE,Manage,50.5010398,4.2389779,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.5010398, 4.2389779"
5422.0,CEFA - ECOLE POLYTECHNIQUE DE HUY-ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2167297130,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Saint-Pierre 48,4500,HUY,Huy,Huy-Waremme,Huy,11225.0,Rue E. de Sélys-Longchamps 35,4300,WAREMME,Waremme,50.6952468,5.2494613,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.6952468, 5.2494613"
5422.0,CEFA - ECOLE POLYTECHNIQUE DE HUY-ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2167297130,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue Saint-Pierre 48,4500,HUY,Huy,Huy-Waremme,Huy,3540.0,Cours Colin-Maillart 2,4500,HUY,Huy,50.523009,5.2374901,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.523009, 5.2374901"
5423.0,CEFA - ECOLE POLYTECHNIQUE DE HERSTAL -  ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2169281472,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue de l'Ecole Technique 34,4040,HERSTAL,Herstal,Liège,Liège,3768.0,Rue de l'Ecole Technique 34,4040,HERSTAL,Herstal,50.6713943,5.6410664,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.6713943, 5.6410664"
5423.0,CEFA - ECOLE POLYTECHNIQUE DE HERSTAL -  ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2169281472,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue de l'Ecole Technique 34,4040,HERSTAL,Herstal,Liège,Liège,11046.0,Rue du Grand Puits 66,4040,HERSTAL,Herstal,50.6724053,5.6406955,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.6724053, 5.6406955"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,4180.0,Boulevard Raymond Poincaré 95,4020,LIEGE,Liège,50.6292855,5.5841883,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6292855, 5.5841883"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,9301.0,Rue Pouplin 27,4000,LIEGE,Liège,50.6403739,5.562197,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6403739, 5.562197"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,9733.0,Rue Basse-Wez 83,4020,LIEGE,Liège,50.6356919,5.587734,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6356919, 5.587734"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,10209.0,Rue Sainte Marguerite 114,4000,LIEGE,Liège,50.6458132,5.5596884,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6458132, 5.5596884"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,7001.0,Rue de Fragnée 76,4000,LIEGE,Liège,50.6250725,5.5728051,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6250725, 5.5728051"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,7826.0,En-Hors-Château 13,4000,LIEGE,Liège,50.647059,5.5780077,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.647059, 5.5780077"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,8233.0,Rue de Berloz 4,4000,LIEGE,Liège,50.6082474,5.5517179,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6082474, 5.5517179"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,9297.0,Rue Léon Mignon 2,4000,LIEGE,Liège,50.6458423,5.5675582,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6458423, 5.5675582"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,6539.0,Rue des Beaux-Arts 4,4000,LIEGE,Liège,50.6087453,5.5509201,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6087453, 5.5509201"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,7825.0,Rue de Pitteurs 31,4020,LIEGE,Liège,50.6392756,5.5800998,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6392756, 5.5800998"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,3951.0,Rue Waleffe 5,4020,LIEGE,Liège,50.6334583,5.5850129,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6334583, 5.5850129"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,7002.0,Quai du Condroz 15,4000,LIEGE,Liège,50.6202574,5.5840373,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6202574, 5.5840373"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,7827.0,Rue de l'Espérance 62,4000,LIEGE,Liège,50.6413649,5.5457209,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6413649, 5.5457209"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,9300.0,Rue Jonfosse 76,4000,LIEGE,Liège,50.6396503,5.5625285,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6396503, 5.5625285"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,10360.0,Rue Lairesse 101,4020,LIEGE,Liège,50.63384,5.5838599,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.63384, 5.5838599"
5424.0,CEFA - VILLE DE LIEGE,2229893210,Secondaire CEFA,Secondaire,Ordinaire,Subventionné communal,Rue de Berloz 4,4000,LIEGE,Liège,Liège,Liège,11056.0,Rue Maghin 54,4000,LIEGE,Liège,50.6500272,5.5876323,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6500272, 5.5876323"
5425.0,CEFA - ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2169281868,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue de Colard Trouillet 48 A,4100,SERAING,Seraing,Liège,Liège,11224.0,Quai des Carmes 43,4101,JEMEPPE-SUR-MEUSE,Seraing,50.6186143,5.5141072,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.6186143, 5.5141072"
5425.0,CEFA - ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2169281868,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue de Colard Trouillet 48 A,4100,SERAING,Seraing,Liège,Liège,4260.0,Rue de Colard Trouillet 48,4100,SERAING,Seraing,50.6142839,5.5079859,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.6142839, 5.5079859"
5425.0,CEFA - ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2169281868,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue de Colard Trouillet 48 A,4100,SERAING,Seraing,Liège,Liège,8259.0,Grand'Route 317,4400,FLEMALLE,Flémalle,50.597823,5.4660738,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.597823, 5.4660738"
5426.0,CEFA - ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2167297229,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue aux Laines 69,4800,VERVIERS,Verviers,Verviers,Verviers,8308.0,Rue de Mangombroux 153,4800,VERVIERS,Verviers,50.5897486,5.8706001,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.5897486, 5.8706001"
5426.0,CEFA - ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2167297229,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue aux Laines 69,4800,VERVIERS,Verviers,Verviers,Verviers,8309.0,Rue Peltzer de Clermont 104,4800,VERVIERS,Verviers,50.5912334,5.8505568,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.5912334, 5.8505568"
5426.0,CEFA - ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2167297229,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue aux Laines 69,4800,VERVIERS,Verviers,Verviers,Verviers,4684.0,Rue aux Laines 69,4800,VERVIERS,Verviers,50.5889825,5.8534062,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.5889825, 5.8534062"
5426.0,CEFA - ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,2167297229,Secondaire CEFA,Secondaire,Ordinaire,Subventionné provincial,Rue aux Laines 69,4800,VERVIERS,Verviers,Verviers,Verviers,10468.0,Rue Canada 157,4910,LA REID,Theux,50.4864757,5.805537,1299.0,Province de Liège - Direction générale de la Formation,207725104,Rue du Commerce 14,4100,SERAING,Seraing,"50.4864757, 5.805537"
5427.0,CEFA - INSTITUT DE LA PROVIDENCE,2169312255,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,Bruxelles,Bruxelles-Capitale,8196.0,Rue Jorez 8A,1070,ANDERLECHT,Anderlecht,50.8401208,4.3321642,846.0,COMITE SCOLAIRE DE L'INSTITUT DE LA PROVIDENCE ECOLE PROFESSIONNELLE POLYVALENTE ASBL,850206087,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,"50.8401208, 4.3321642"
5427.0,CEFA - INSTITUT DE LA PROVIDENCE,2169312255,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,Bruxelles,Bruxelles-Capitale,8200.0,Rue des Confédérés 70,1000,BRUXELLES,Bruxelles,50.8482571,4.387418,846.0,COMITE SCOLAIRE DE L'INSTITUT DE LA PROVIDENCE ECOLE PROFESSIONNELLE POLYVALENTE ASBL,850206087,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,"50.8482571, 4.387418"
5427.0,CEFA - INSTITUT DE LA PROVIDENCE,2169312255,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,Bruxelles,Bruxelles-Capitale,65.0,Rue Bara 160,1070,ANDERLECHT,Anderlecht,50.8341575,4.3296613,846.0,COMITE SCOLAIRE DE L'INSTITUT DE LA PROVIDENCE ECOLE PROFESSIONNELLE POLYVALENTE ASBL,850206087,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,"50.8341575, 4.3296613"
5427.0,CEFA - INSTITUT DE LA PROVIDENCE,2169312255,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,Bruxelles,Bruxelles-Capitale,5951.0,Rue Félix Hap 14,1040,ETTERBEEK,Etterbeek,50.8372939,4.3905804,846.0,COMITE SCOLAIRE DE L'INSTITUT DE LA PROVIDENCE ECOLE PROFESSIONNELLE POLYVALENTE ASBL,850206087,Rue Haberman 27,1070,ANDERLECHT,Anderlecht,"50.8372939, 4.3905804"
